"";"MSETrain";"MSEValid"
"222";0,0572014303768382;0,0563335104549632
"223";0,0572004849303002;0,0563327340518727
"224";0,0571995634191176;0,0563318409639246
"225";0,0571987196978401;0,0563309882668888
"226";0,0571978221220129;0,056330104154699
"227";0,0571970083199295;0,0563291617000804
"228";0,0571960209865196;0,0563282641242532
"229";0,0571951234106924;0,0563273261575138
"230";0,057194195915671;0,0563264510210823
"231";0,0571933402267157;0,0563255085664637
"232";0,0571924306832108;0,056324561623966
"233";0,0571913835114124;0,0563236730238971
"234";0,0571904021618413;0,0563227619844324
"235";0,0571894507314645;0,0563217656752642
"236";0,0571885770909926;0,0563208636115579
"237";0,0571876136929381;0,0563199660357307
"238";0,0571865725049786;0,056318920359892
"239";0,0571855732038909;0,0563180003446691
"240";0,0571846038219975;0,0563170534021714
"241";0,0571836523916207;0,0563160481172449
"242";0,0571826411228554;0,0563150159050437
"243";0,0571815400965074;0,0563140240837546
"244";0,0571804809570313;0,056312946992762
"245";0,0571794696882659;0,056311991074506
"246";0,0571784883386948;0,0563109498865464
"247";0,0571774890376072;0,0563098952349494
"248";0,0571763221890319;0,0563089123894187
"249";0,057175173291973;0,0563078038832721
"250";0,0571741620232077;0,056306780646829
"251";0,0571730789483762;0,0563057933134191
"252";0,0571719898897059;0,0563046578799977
"253";0,0571709546855852;0,0563035942526425
"254";0,0571698297238817;0,0563025036980124
"255";0,057168716729856;0,0563013503130744
"256";0,0571676216873468;0,0563002507826861
"257";0,0571665864832261;0,0562991333007812
"258";0,0571655093922335;0,0562980292825138
"259";0,0571642647537531;0,0562969746309168
"260";0,0571631338082108;0,056295893052045
"261";0,0571619310566023;0,0562946768367992
"262";0,05716080011106;0,0562934875488281
"263";0,05715950161803;0,0562923341638902
"264";0,0571582210765165;0,0562911852668313
"265";0,0571571080824908;0,0562899286606733
"266";0,0571558634440104;0,0562887932272518
"267";0,0571546068378523;0,0562876263786765
"268";0,0571533382640165;0,0562863787482767
"269";0,0571521055932138;0,0562851670209099
"270";0,0571508310355392;0,0562839373420267
"271";0,0571496103324142;0,0562826493207146
"272";0,0571483357747396;0,0562814241297105
"273";0,0571470372817096;0,0562801495720358
"274";0,0571457507563572;0,0562789827234605
"275";0,0571444103764553;0,0562776318718405
"276";0,0571431418026195;0,0562763079474954
"277";0,0571418492934283;0,0562750468534582
"278";0,0571404789943321;0,0562737094654756
"279";0,0571391625497855;0,0562724034926471
"280";0,0571378161860447;0,0562710032743566
"281";0,057136350145527;0,0562697466681985
"282";0,0571349080403646;0,056268409280216
"283";0,0571335437251072;0,0562670629164752
"284";0,0571321674421722;0,0562655998678768
"285";0,0571307014016544;0,0562642131132238
"286";0,0571292832318474;0,0562628398222082
"287";0,0571279189165901;0,0562614037008847
"288";0,0571263691023284;0,056260061825023
"289";0,0571249150294884;0,0562585673612707
"290";0,0571233652152267;0,0562570459702436
"291";0,0571217914656097;0,0562556457519531
"292";0,0571203074735754;0,0562542051427505
"293";0,0571188593845741;0,0562527286305147
"294";0,057117369408701;0,0562512566061581
"295";0,0571157836914062;0,0562496948242188
"296";0,0571141740387561;0,0562481599695542
"297";0,0571126361921722;0,0562466385785271
"298";0,0571110624425551;0,0562450408935547
"299";0,0571095365636489;0,0562435195025276
"300";0,0571078969918045;0,0562419307933134
"301";0,0571061018401501;0,0562403241325827
"302";0,0571044921875;0,0562387219597312
"303";0,0571028585994945;0,0562372050565832
"304";0,0571013147690717;0,0562354054170496
"305";0,0570995674881281;0,0562337179744945
"306";0,0570979578354779;0,0562321023380055
"307";0,0570961866191789;0,0562304507984835
"308";0,0570943196614583;0,0562287992589614
"309";0,0570926322189032;0,0562270130830653
"310";0,0570907951803768;0,0562253480799058
"311";0,0570889820772059;0,0562236112706801
"312";0,0570871809417126;0,0562218340705423
"313";0,0570853259516697;0,0562200523825253
"314";0,0570836265414369;0,0562182886460248
"315";0,0570818194221048;0,0562164665670956
"316";0,05707992254519;0,0562146759033203
"317";0,057078031652114;0,0562128628001494
"318";0,0570761706782322;0,0562109958424288
"319";0,057074327655867;0,0562090974695542
"320";0,0570723529890472;0,0562071946088006
"321";0,0570704022575827;0,05620532765108
"322";0,057068343817019;0,0562033933751723
"323";0,0570664768592984;0,0562014097325942
"324";0,0570644662894455;0,0561994844324449
"325";0,057062395881204;0,0561975456686581
"326";0,0570603254729626;0,0561955350988051
"327";0,057058302935432;0,0561934976016774
"328";0,057056256462546;0,056191473568187
"329";0,0570541441674326;0,0561894495346967
"330";0,0570520737591912;0,056187380622415
"331";0,0570499494964001;0,0561852264404297
"332";0,0570477953144148;0,0561832293342142
"333";0,0570456052293964;0,0561810572007123
"334";0,0570434211282169;0,0561788581399357
"335";0,0570412071078431;0,0561767039579504
"336";0,0570390289905024;0,0561744375789867
"337";0,0570367371802237;0,0561722071030561
"338";0,0570343675800398;0,0561700394574334
"339";0,0570319919960172;0,0561676474178539
"340";0,0570296642827053;0,0561653900146484
"341";0,0570272946825214;0,0561631370993221
"342";0,0570249550015319;0,0561608707203585
"343";0,0570225554821538;0,0561584921444164
"344";0,0570202277688419;0,0561560911290786
"345";0,0570176846373315;0,0561537529440487
"346";0,0570152671664369;0,0561512980741613
"347";0,0570127778894761;0,0561488880830653
"348";0,0570102646771599;0,0561464511646944
"349";0,0570077634325214;0,0561438840978286
"350";0,0570050348020067;0,0561414516673369
"351";0,0570023959290748;0,0561388935762293
"352";0,0569998408298866;0,0561363265093635
"353";0,0569972438438266;0,0561337325152229
"354";0,0569945152133119;0,0561311474968405
"355";0,0569916609221814;0,0561285131117877
"356";0,0569890340169271;0,0561259325812845
"357";0,0569864011278339;0,0561231545840993
"358";0,0569835588043811;0,0561204483929802
"359";0,0569807703354779;0,0561176479563994
"360";0,0569778322706036;0,0561149058622472
"361";0,0569749241249234;0,0561120740105124
"362";0,0569719561408548;0,0561092107436236
"363";0,0569691078335631;0,0561063295252183
"364";0,0569661338656556;0,0561034931856043
"365";0,0569631838331036;0,0561005715762868
"366";0,0569601619944853;0,0560976185518153
"367";0,056957062365962;0,0560945174273323
"368";0,0569540524950214;0,0560915464513442
"369";0,056951036640242;0,0560884812298943
"370";0,0569477215935202;0,0560854788387523
"371";0,0569445740942862;0,0560823238597197
"372";0,0569413308536305;0,0560791554170496
"373";0,0569380277745864;0,0560759286319508
"374";0,0569347426470588;0,0560727691650391
"375";0,0569314814548866;0,0560694975011489
"376";0,0569279988606771;0,0560662796918084
"377";0,0569246419270833;0,0560629811006434
"378";0,0569212610581342;0,0560595703125
"379";0,0569178383023131;0,0560561909395106
"380";0,0569143018535539;0,0560528429816751
"381";0,0569106277765012;0,0560493020450368
"382";0,0569070673923866;0,0560458643296186
"383";0,0569034112668505;0,0560422470990349
"384";0,0568997072706036;0,0560387420654297
"385";0,0568961169672947;0,056035057516659
"386";0,0568923351811428;0,0560313909194049
"387";0,056888625201057;0,0560276929069968
"388";0,0568847716088388;0,0560239545036765
"389";0,0568809120327819;0,0560202071245979
"390";0,0568769806506587;0,0560163879394531
"391";0,0568729236079197;0,0560125328512753
"392";0,0568690101773131;0,0560086059570312
"393";0,0568649651022518;0,0560046745749081
"394";0,0568608542049632;0,0560005950927734
"395";0,0568566236308977;0,055996587416705
"396";0,0568523930568321;0,0559924944709329
"397";0,0568481864181219;0,0559883162554573
"398";0,0568439857632506;0,0559841918945313
"399";0,0568395936255362;0,0559799688002642
"400";0,0568352194393382;0,0559756828756893
"401";0,0568307435278799;0,0559713789995979
"402";0,056826291551777;0,055966962926528
"403";0,056821761785769;0,0559625199261834
"404";0,0568172021005668;0,0559580814137178
"405";0,0568125047870711;0,0559534723618451
"406";0,0568077296836703;0,0559489037008847
"407";0,0568029126933977;0,0559443978702321
"408";0,0567981196384804;0,0559396227668313
"409";0,0567933026482077;0,0559348566391889
"410";0,0567882822074142;0,0559300411448759
"411";0,056783291685815;0,0559251897475299
"412";0,0567781096813725;0,0559202530804802
"413";0,0567731969496783;0,0559152176800896
"414";0,0567679132199755;0,0559102451100069
"415";0,0567628688438266;0,0559050391702091
"416";0,0567574415019914;0,0558999992819393
"417";0,0567519902248009;0,0558947170481962
"418";0,0567467005112592;0,0558894168629366
"419";0,056741315056296;0,0558841795079848
"420";0,0567358218922335;0,0558786998075597
"421";0,0567301970837163;0,0558731707404642
"422";0,0567245124368107;0,0558676012824563
"423";0,0567186004040288;0,0558620452880859
"424";0,0567127781288297;0,0558562873391544
"425";0,0567069498697917;0,0558505518296186
"426";0,0567008942248775;0,0558447041231043
"427";0,056694730870864;0,0558389057832606
"428";0,0566885794845282;0,0558327977797564
"429";0,0566824640012255;0,0558268423641429
"430";0,0566762108896293;0,0558206311394187
"431";0,0566700056487439;0,0558144827450023
"432";0,0566634473613664;0,0558081503475414
"433";0,0566569489123775;0,0558018493652344
"434";0,0566503547219669;0,0557954137465533
"435";0,0566435929840686;0,0557888614430147
"436";0,0566368132946538;0,0557822238697725
"437";0,0566299378638174;0,0557755952722886
"438";0,0566229906269148;0,0557688230626723
"439";0,0566159416647518;0,0557619655833525
"440";0,0566086413813572;0,0557549420525046
"441";0,0566014368393842;0,0557478153004366
"442";0,0565941904105392;0,0557407154756434
"443";0,0565866986443015;0,0557334585750804
"444";0,0565791709750306;0,0557261433320887
"445";0,0565714996936275;0,0557186171587776
"446";0,0565638822667739;0,0557112525491153
"447";0,0565559177772672;0,0557035154454848
"448";0,0565480849322151;0,0556958142448874
"449";0,0565400606043199;0,055687982895795
"450";0,0565319225834865;0,0556799451042624
"451";0,0565235452090993;0,0556719880945542
"452";0,0565151259478401;0,0556638829848346
"453";0,0565067306219363;0,055655517578125
"454";0,0564980181525735;0,0556471117805032
"455";0,056489377489277;0,0556386970071232
"456";0,056480515423943;0,0556300443761489
"457";0,0564714678596048;0,0556213468663833
"458";0,0564624083275889;0,0556124114990234
"459";0,0564531752642463;0,0556034940831801
"460";0,0564438823625153;0,0555943432976218
"461";0,0564343680587469;0,0555851610969095
"462";0,0564246622721354;0,0555757859173943
"463";0,0564149325501685;0,0555663254681756
"464";0,056405148973652;0,0555566092098461
"465";0,05639518588197;0,055546807681813
"466";0,0563848996629902;0,0555369702507468
"467";0,0563746972177543;0,0555270251105813
"468";0,0563641297583487;0,0555167747946346
"469";0,0563534426221661;0,0555064347211052
"470";0,0563427375344669;0,0554960273293888
"471";0,0563318469477635;0,0554853372012868
"472";0,0563206990559896;0,0554745393640855
"473";0,0563095152611826;0,0554635620117188
"474";0,0562981519512102;0,0554524589987362
"475";0,05628662109375;0,0554411809584674
"476";0,0562747192382812;0,0554299477969899
"477";0,0562628652535233;0,0554183286779067
"478";0,0562508556889553;0,0554065659466912
"479";0,0562385708678002;0,0553944756002987
"480";0,0562261843213848;0,0553824076933019
"481";0,0562134507123162;0,0553700435862822
"482";0,0562006093941483;0,0553576211368336
"483";0,0561876304476869;0,0553450057085823
"484";0,0561742984547335;0,0553320806166705
"485";0,0561608048981311;0,0553189311308019
"486";0,0561473233092065;0,0553057726691751
"487";0,0561335903990502;0,0552923583984375
"488";0,0561195463292739;0,0552786703670726
"489";0,0561053047928156;0,0552647310144761
"490";0,0560908478381587;0,0552506345861098
"491";0,0560761694814645;0,0552363631304573
"492";0,0560611500459559;0,0552217864990234
"493";0,0560460408528646;0,0552070976706112
"494";0,0560304589365043;0,055192112642176
"495";0,0560147633272059;0,0551768762925092
"496";0,0559988702512255;0,0551613437428194
"497";0,0559826001933977;0,0551457393870634
"498";0,0559663899739583;0,0551297490737017
"499";0,0559497249827665;0,0551134984633502
"500";0,0559327967026654;0,0550970503863166
"501";0,0559155333275888;0,0550802432789522
"502";0,0558979767444087;0,0550632252412684
"503";0,0558801149854473;0,0550459872975069
"504";0,0558621275658701;0,0550283813476563
"505";0,0558438110351563;0,0550104612462661
"506";0,0558250457165288;0,054992379581227
"507";0,0558061068665748;0,0549739299100988
"508";0,0557868748085172;0,0549552558450138
"509";0,0557672418332567;0,0549360252829159
"510";0,0557473695044424;0,0549168171602137
"511";0,0557269586301317;0,0548970704920152
"512";0,055706511852788;0,0548769917207606
"513";0,0556855684168199;0,054856585334329
"514";0,0556642539828431;0,0548359410903033
"515";0,0556426104377298;0,0548149602553424
"516";0,0556204881855086;0,0547935081930722
"517";0,0555982462565104;0,0547716881247128
"518";0,0555754478304994;0,054749459659352
"519";0,0555521228266697;0,0547270337273093
"520";0,055528684129902;0,0547041455437155
"521";0,0555047188553156;0,0546808489631204
"522";0,0554802270029105;0,0546570991067325
"523";0,0554553521848192;0,0546330261230469
"524";0,0554301721909467;0,0546083876665901
"525";0,055404447667739;0,054583542767693
"526";0,05537841796875;0,0545580830293543
"527";0,0553516223383885;0,0545321789909812
"528";0,0553245394837623;0,0545058979707606
"529";0,0552971215341605;0,0544791187959559
"530";0,0552689974915748;0,0544518863453585
"531";0,0552404904833027;0,0544240839341108
"532";0,0552113551719516;0,0543958731258617
"533";0,0551817710726869;0,0543671192842371
"534";0,0551516304764093;0,0543379121668199
"535";0,0551208376416973;0,0543080991857192
"536";0,0550896020029105;0,0542777117560892
"537";0,0550579355277267;0,0542469428567325
"538";0,0550255509918811;0,0542155007755055
"539";0,0549925860236673;0,0541834034639246
"540";0,0549589508655025;0,0541507720947266
"541";0,0549247292911305;0,0541175752527574
"542";0,0548898135914522;0,0540836738137638
"543";0,0548544850068934;0,0540493101232192
"544";0,0548180793313419;0,0540142238841337
"545";0,0547813206092984;0,0539784599752987
"546";0,0547438916973039;0,0539419780058019
"547";0,054705613080193;0,0539048767089844
"548";0,05466667025697;0,0538671426212086
"549";0,0546268837124694;0,0538285423727596
"550";0,0545862893497243;0,0537893317727482
"551";0,0545451684091605;0,0537493582332835
"552";0,0545031917796415;0,0537085589240579
"553";0,0544603893803615;0,0536670550178079
"554";0,0544169048234528;0,0536247567569508
"555";0,0543723970301011;0,0535815025778378
"556";0,0543268959195006;0,0535376694623162
"557";0,0542807246189491;0,0534927323285271
"558";0,0542336497587316;0,0534470187916475
"559";0,0541855875651042;0,0534004794850069
"560";0,054136412377451;0,0533529573328355
"561";0,0540865849513634;0,053304510677562
"562";0,0540357342888327;0,0532551170797909
"563";0,0539836569393382;0,0532047585880055
"564";0,0539306102079504;0,0531534486658433
"565";0,0538767197552849;0,0531010167738971
"566";0,0538216804055607;0,0530477097455193
"567";0,0537653784658395;0,0529932268928079
"568";0,0537079754997702;0,0529376669491039
"569";0,0536496390548407;0,0528810164507698
"570";0,0535898664885876;0,0528231811523438
"571";0,0535291065889246;0,0527643181295956
"572";0,0534668866325827;0,0527042074764476
"573";0,0534034998276654;0,052642853680779
"574";0,0533389401903339;0,0525802836698644
"575";0,0532730401731005;0,0525164929558249
"576";0,0532056741153493;0,0524513558780446
"577";0,0531371711282169;0,05238489038804
"578";0,0530672559551164;0,0523171144373277
"579";0,0529957790000766;0,0522479158289292
"580";0,0529226744408701;0,0521773529052734
"581";0,0528483551623775;0,0521053359087776
"582";0,0527724561504289;0,0520318827909582
"583";0,0526949474858303;0,0519569441851448
"584";0,0526158351524203;0,0518804078943589
"585";0,0525350832471661;0,0518023906034582
"586";0,0524528234145221;0,0517226813821232
"587";0,0523686966241575;0,0516414328182445
"588";0,0522827627144608;0,0515585192512063
"589";0,052195296942019;0,0514738778507008
"590";0,0521059223249847;0,0513875579833984
"591";0,0520145730411305;0,0512994070614086
"592";0,0519214106541054;0,0512093398150276
"593";0,0518264830346201;0,051117634492762
"594";0,0517295029584099;0,0510239141127642
"595";0,0516303627163756;0,0509282504811006
"596";0,0515293375651042;0,0508307243795956
"597";0,0514261043772978;0,0507312370749081
"598";0,0513209144741881;0,0506296673943015
"599";0,0512135644052543;0,0505259300680721
"600";0,051103713091682;0,0504202046113856
"601";0,050991839240579;0,050312302533318
"602";0,0508775898054534;0,0502021026611328
"603";0,0507610306085325;0,0500898428524242
"604";0,0506421496821385;0,0499751595889821
"605";0,0505209051393995;0,0498582593132468
"606";0,0503970336914063;0,049738935582778
"607";0,0502707567401961;0,0496172736672794
"608";0,050141855875651;0,0494930850758272
"609";0,0500102742513021;0,0493665762508617
"610";0,0498762123257506;0,0492374285529642
"611";0,0497392721737132;0,0491057496912339
"612";0,0495998906154259;0,0489715576171875
"613";0,0494574303720512;0,0488346144732307
"614";0,0493121577244179;0,0486950504078585
"615";0,0491642342361749;0,0485529013241039
"616";0,0490133307961857;0,0484077184340533
"617";0,0488595281862745;0,0482601614559398
"618";0,0487027007458257;0,0481094809139476
"619";0,0485429262647442;0,0479560133990119
"620";0,0483800461713006;0,0477996781293084
"621";0,0482140305463006;0,0476404661290786
"622";0,0480449661554075;0,047478323543773
"623";0,047872787176394;0,0473132279339959
"624";0,0476972303203508;0,0471451030058019
"625";0,0475186785529642;0,0469738993925207
"626";0,0473367279651118;0,0467996350456687
"627";0,0471516687729779;0,0466223907470703
"628";0,0469633902755438;0,0464420677633847
"629";0,0467716591030944;0,0462586481430951
"630";0,0465766039081648;0,0460721543255974
"631";0,0463782815372243;0,045882501041188
"632";0,0461765902650123;0,0456897600959329
"633";0,0459714283662684;0,0454938551958869
"634";0,045763095032935;0,0452948446834789
"635";0,0455513987821691;0,0450928452435662
"636";0,0453360434139476;0,0448874664306641
"637";0,0451178636737898;0,0446791974235983
"638";0,0448960308000153;0,0444677779253791
"639";0,0446711611280254;0,0442532976935892
"640";0,0444428956274893;0,0440359362433938
"641";0,0442111774519378;0,0438154332778033
"642";0,0439765870337393;0,0435921747544233
"643";0,0437387563668045;0,0433658599853516
"644";0,043497667499617;0,0431366639978745
"645";0,0432535567938113;0,0429046855253332
"646";0,0430064960554534;0,0426700771556181
"647";0,0427565361471737;0,0424326503978056
"648";0,042503662109375;0,0421926161822151
"649";0,0422480534572227;0,0419501270967371
"650";0,0419895605947457;0,041705223532284
"651";0,041728614358341;0,0414577977797564
"652";0,0414650382247626;0,0412082582361558
"653";0,0411992420869715;0,0409564882166245
"654";0,0409309955671722;0,0407027435302734
"655";0,0406606038411458;0,040447042128619
"656";0,0403881746179917;0,0401894692813649
"657";0,0401138664694393;0,0399302763097426
"658";0,039837667427811;0,0396694587258732
"659";0,0395600202971814;0,039407200532801
"660";0,0392805301441866;0,0391438113941866
"661";0,039000265084061;0,0388792509191176
"662";0,0387184561935126;0,0386136986227597
"663";0,0384356330422794;0,0383473564596737
"664";0,0381520678950291;0,0380804084329044
"665";0,0378679432588465;0,0378129263485179
"666";0,0375832890529259;0,0375451076731962
"667";0,0372983446308211;0,0372771992402918
"668";0,0370132506127451;0,0370093491498162
"669";0,0367282792633655;0,0367415977926815
"670";0,0364436160816866;0,0364743468340705
"671";0,0361594794778263;0,0362076882755055
